siteid,sitename,siteengname,county,township,basin,river,twd97lon,twd97lat,twd97tm2x,twd97tm2y,sampledate,itemname,itemengname,itemengabbreviation,itemvalue,itemunit,note
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",亞硝酸鹽氮,Nitrite-Nitrogen,NO2_N,-,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",硝酸鹽氮,Nitrate-Nitrogen,NO3_N,-,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",總凱氏氮,TKN,TKN,-,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",氨氮,NH3-N,NH3_N,0.05,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",總有機碳,"Total Organic Carbon",TOC,-,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",化學需氧量,"Chemical Oxygen Demand",COD,21.5,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",生化需氧量,"Biochemical Oxygen Demand",BOD5,2.2,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",溶氧(電極法),"Dissolved Oxygen",DO,9.0,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",懸浮固體,"Suspended Solid",SS,16.3,mg/L,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",氣溫,Temperature,TMP,25.0,℃,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",導電度,Conductivity,EC,211,μmho/cm25℃,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",濁度,Turbidity,TB,-,NTU,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",酸鹼值,pH,pH,8.17," ",
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",水溫,"Water Temperature",WT,21.9,℃,
1662,永興橋,"Yongsing Bridge",苗栗縣,,中港溪流域,中港溪,121.0058100,24.6175280,250588.26,2723415.37,"2025-05-14 09:00:00",河川污染分類指標,"River Pollution Index",RPI,1,,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",汞,Mercury,Hg,-,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",六價鉻,"Hexavalent Chromium",Cr6,-,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",銀,Silver,Ag,-,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",硒,Selenium,Se,-,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",鎘,Cadmium,Cd,-,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",砷,Arsenic,As,-,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",鉛,Lead,Pb,-,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",鉻,Chromium,Cr,-,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",鎳,Nickel,Ni,-,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",銅,Copper,Cu,-,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",鋅,Zinc,Zn,-,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",錳,Manganese,Mn,-,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",大腸桿菌群,"Coliform Group",Coli_G,15000000,CFU/100mL,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",總磷,Total-Phosphate,TP,-,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,6.2,%,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",溶氧(滴定法),"Dissolved Oxygen",DO2,-,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",氯鹽,Chloride,Cl,-,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",總氮,"Total Nitrogen",TN,-,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",亞硝酸鹽氮,Nitrite-Nitrogen,NO2_N,-,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",硝酸鹽氮,Nitrate-Nitrogen,NO3_N,-,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",總凱氏氮,TKN,TKN,-,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",氨氮,NH3-N,NH3_N,17.9,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",總有機碳,"Total Organic Carbon",TOC,-,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",化學需氧量,"Chemical Oxygen Demand",COD,80.7,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",生化需氧量,"Biochemical Oxygen Demand",BOD5,26.2,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",溶氧(電極法),"Dissolved Oxygen",DO,0.4,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",懸浮固體,"Suspended Solid",SS,45.0,mg/L,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",氣溫,Temperature,TMP,28.2,℃,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",導電度,Conductivity,EC,991,μmho/cm25℃,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",濁度,Turbidity,TB,-,NTU,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",酸鹼值,pH,pH,7.68," ",
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",水溫,"Water Temperature",WT,31.4,℃,
1661,和平橋,"Heping Bridge",嘉義縣,,北港溪流域,三疊溪,120.3985111,23.6084750,188619.07,2611792.99,"2025-05-07 16:30:00",河川污染分類指標,"River Pollution Index",RPI,8.25,,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",汞,Mercury,Hg,-,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",六價鉻,"Hexavalent Chromium",Cr6,-,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",銀,Silver,Ag,-,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",硒,Selenium,Se,-,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",鎘,Cadmium,Cd,-,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",砷,Arsenic,As,-,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",鉛,Lead,Pb,-,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",鉻,Chromium,Cr,-,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",鎳,Nickel,Ni,-,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",銅,Copper,Cu,-,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",鋅,Zinc,Zn,-,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",錳,Manganese,Mn,-,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",大腸桿菌群,"Coliform Group",Coli_G,8400,CFU/100mL,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",總磷,Total-Phosphate,TP,-,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,70.3,%,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",溶氧(滴定法),"Dissolved Oxygen",DO2,-,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",氯鹽,Chloride,Cl,-,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",總氮,"Total Nitrogen",TN,-,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",亞硝酸鹽氮,Nitrite-Nitrogen,NO2_N,-,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",硝酸鹽氮,Nitrate-Nitrogen,NO3_N,-,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",總凱氏氮,TKN,TKN,-,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",氨氮,NH3-N,NH3_N,5.95,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",總有機碳,"Total Organic Carbon",TOC,-,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",化學需氧量,"Chemical Oxygen Demand",COD,15.1,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",生化需氧量,"Biochemical Oxygen Demand",BOD5,1.8,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",溶氧(電極法),"Dissolved Oxygen",DO,5.1,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",懸浮固體,"Suspended Solid",SS,54.5,mg/L,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",氣溫,Temperature,TMP,39.4,℃,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",導電度,Conductivity,EC,657,μmho/cm25℃,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",濁度,Turbidity,TB,-,NTU,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",酸鹼值,pH,pH,7.70," ",
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",水溫,"Water Temperature",WT,32.1,℃,
1659,石安橋,"Shihan Bridge",高雄市,,二仁溪流域,二仁溪,120.3101944,22.9006944,179233.63,2533452.57,"2025-05-06 14:12:00",河川污染分類指標,"River Pollution Index",RPI,5,,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",汞,Mercury,Hg,-,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",六價鉻,"Hexavalent Chromium",Cr6,-,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",銀,Silver,Ag,-,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",硒,Selenium,Se,-,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",鎘,Cadmium,Cd,-,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",砷,Arsenic,As,-,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",鉛,Lead,Pb,-,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",鉻,Chromium,Cr,-,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",鎳,Nickel,Ni,-,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",銅,Copper,Cu,-,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",鋅,Zinc,Zn,-,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",錳,Manganese,Mn,-,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",大腸桿菌群,"Coliform Group",Coli_G,730000,CFU/100mL,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",總磷,Total-Phosphate,TP,-,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,89.5,%,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",溶氧(滴定法),"Dissolved Oxygen",DO2,-,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",氯鹽,Chloride,Cl,-,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",總氮,"Total Nitrogen",TN,-,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",亞硝酸鹽氮,Nitrite-Nitrogen,NO2_N,-,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",硝酸鹽氮,Nitrate-Nitrogen,NO3_N,-,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",總凱氏氮,TKN,TKN,-,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",氨氮,NH3-N,NH3_N,0.18,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",總有機碳,"Total Organic Carbon",TOC,-,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",化學需氧量,"Chemical Oxygen Demand",COD,18.7,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",生化需氧量,"Biochemical Oxygen Demand",BOD5,2.6,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",溶氧(電極法),"Dissolved Oxygen",DO,6.5,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",懸浮固體,"Suspended Solid",SS,355,mg/L,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",氣溫,Temperature,TMP,31.2,℃,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",導電度,Conductivity,EC,380,μmho/cm25℃,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",濁度,Turbidity,TB,-,NTU,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",酸鹼值,pH,pH,7.78," ",
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",水溫,"Water Temperature",WT,29.5,℃,
1658,福馬圳,Fumazun,彰化縣,,烏溪流域,烏溪,120.5753200,24.1043861,206827.04,2666649.01,"2025-05-08 14:50:00",河川污染分類指標,"River Pollution Index",RPI,3.25,,
1657,二高便道橋,"Second Super highway Sidewalk bridge ",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2025-05-09 09:59:41",汞,Mercury,Hg,-,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge ",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2025-05-09 09:59:41",六價鉻,"Hexavalent Chromium",Cr6,-,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge ",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2025-05-09 09:59:41",銀,Silver,Ag,-,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge ",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2025-05-09 09:59:41",硒,Selenium,Se,-,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge ",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2025-05-09 09:59:41",鎘,Cadmium,Cd,-,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge ",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2025-05-09 09:59:41",砷,Arsenic,As,-,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge ",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2025-05-09 09:59:41",鉛,Lead,Pb,-,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge ",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2025-05-09 09:59:41",鉻,Chromium,Cr,-,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge ",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2025-05-09 09:59:41",鎳,Nickel,Ni,-,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge ",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2025-05-09 09:59:41",銅,Copper,Cu,-,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge ",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2025-05-09 09:59:41",鋅,Zinc,Zn,-,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge ",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2025-05-09 09:59:41",錳,Manganese,Mn,-,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge ",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2025-05-09 09:59:41",大腸桿菌群,"Coliform Group",Coli_G,140,CFU/100mL,
1657,二高便道橋,"Second Super highway Sidewalk bridge ",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2025-05-09 09:59:41",總磷,Total-Phosphate,TP,-,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge ",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2025-05-09 09:59:41",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,103.7,%,
1657,二高便道橋,"Second Super highway Sidewalk bridge ",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2025-05-09 09:59:41",溶氧(滴定法),"Dissolved Oxygen",DO2,-,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge ",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2025-05-09 09:59:41",氯鹽,Chloride,Cl,-,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge ",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2025-05-09 09:59:41",總氮,"Total Nitrogen",TN,-,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge ",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2025-05-09 09:59:41",亞硝酸鹽氮,Nitrite-Nitrogen,NO2_N,-,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge ",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2025-05-09 09:59:41",硝酸鹽氮,Nitrate-Nitrogen,NO3_N,-,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge ",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2025-05-09 09:59:41",總凱氏氮,TKN,TKN,-,mg/L,
1657,二高便道橋,"Second Super highway Sidewalk bridge ",嘉義縣,,朴子溪流域,朴子溪,120.4895369,23.5069089,197868.23,2600509.07,"2025-05-09 09:59:41",氨氮,NH3-N,NH3_N,0.38,mg/L,
